SLC,month,Tavg,PREC,PET
1004014,8,18.4012958195474,37.8685484198072,129.626108762414
1004014,9,13.3914885117747,36.6848386476838,69.4712739847265
1004014,10,6.8165708299809,35.908870988916,10.8581396127571
1004014,11,-0.142826150246393,43.6248386579776,0.00804937612978072
1004014,12,-4.25032222475443,56.9977418644534,0
1004015,1,-8.19008332898219,58.0435483400379,0
1004015,2,-3.23146913322034,35.7748387720316,0.00391371909468032
1004015,3,0.275216666095787,27.5785483715515,6.96811147028968
1004015,4,6.1016752916506,22.5296773756704,53.8621815369625
1004015,5,11.4666638945209,34.8080644611149,105.899353026555
1004015,6,15.6003879114129,44.2851612591936,127.595138056189
1004015,7,18.641227783627,34.112903301514,151.326757802353
1004015,8,17.8493000078201,40.3869355275266,126.648734775308
1004015,9,12.8809885310031,39.9004838615656,66.5771397704481
1004015,10,6.35071388598945,39.4409676429725,9.71243791807778
1004015,11,-0.632520124367599,47.0111289509843,0
1004015,12,-4.68788888345162,61.3533869909663,0
1004018,1,-7.43945185286027,53.980430107764,0
1004018,2,-2.62908847838518,32.7991398041767,0.0126950707058926
1004018,3,1.01885370212573,25.1874193597225,8.28277714903089
1004018,4,6.89078926473742,21.2626881851785,58.3052033720967
1004018,5,12.1969944253674,33.0517204048973,109.750303421112
1004018,6,16.3199999982827,41.1798924263767,131.147318642233
1004018,7,19.357438898793,31.6446237093018,155.328503163736
1004018,8,18.5629388823333,37.9207527099518,131.012340603694
1004018,9,13.546791193403,37.4416128882477,70.4578215420265
1004018,10,6.98205555529506,35.8284946224222,11.6214976051725
1004018,11,0.0918275884627382,42.7715053612827,0.0063323344474212
1004018,12,-3.94403148549574,57.4254838845102,0
1004019,1,-7.54571113169193,48.8164516120188,0
1004019,2,-2.67318518794613,29.2670966747307,0.022880313366608
1004019,3,0.990977776977751,22.4341934977039,8.86228120938837
1004019,4,6.83364941416116,19.203225812364,58.9925504495354
1004019,5,12.1004777823554,30.378387022403,109.716929684734
1004019,6,16.2352241411976,37.5548385809506,131.426410458478
1004019,7,19.2700500180986,29.5648385872764,155.650513807759
1004019,8,18.480594452752,35.2222581158482,131.445977083272
1004019,9,13.4893275841899,34.1232257163332,71.7406604923379
1004019,10,6.94411667254236,31.1238709476686,12.8057618215928
1004019,11,-0.0141321798165639,38.1300000723812,0.0116840772964533
1004019,12,-4.02758887857199,51.86322572587,0
1004020,1,-8.69552223314842,52.6017204282745,0
1004020,2,-3.91101029815743,32.9002150876387,0.00849306065806063
1004020,3,-0.748366660630261,26.6277419044286,6.28284126413448
1004020,4,4.89018007521428,21.3546236525941,48.0661761397882
1004020,5,10.1913500020681,33.7481720514035,98.430831019887
1004020,6,14.3189291146523,41.702043062817,121.340969616977
1004020,7,17.4623129781087,31.7949462980032,145.895519161703
1004020,8,16.7539555705035,38.3403225672501,121.996524506764
1004020,9,11.9363620815149,37.5513978709457,64.003044581741
1004020,10,5.56243889534915,33.982473121215,10.3502371223247
1004020,11,-1.54944635569136,41.3531182815311,0.00279753353653092
1004020,12,-5.42099814730662,55.1733333293789,0
1004021,1,-7.2410305495229,57.7985483691577,0
1004021,2,-2.52428703692592,35.5162902839722,0.010404859973743
1004021,3,1.11241389370627,27.3270967615949,8.07018955213912
1004021,4,6.99366667154192,22.9304838519423,58.2992418564887
1004021,5,12.3213750184907,35.2475805691173,110.086372731831
1004021,6,16.4307672454023,43.9656450436,131.235768429278
1004021,7,19.4767861101362,33.1808064048809,155.673576135719
1004021,8,18.6795666763518,39.8498386642145,131.350199937206
1004021,9,13.6447298762442,40.2282258197665,70.02998149947
1004021,10,7.0681055633227,39.4164516244444,11.1566591318532
1004021,11,0.24317529544063,45.9406451665826,0.00453901620205572
1004021,12,-3.79353055497011,61.5622580910642,0
1004022,1,-9.42477677231485,47.8471848014251,0
1004022,2,-4.36841246093363,29.1635483779953,0.00315803371345995
1004022,3,-1.26303535498754,23.1679472282223,5.80730718518629
1004022,4,4.33893991746125,18.9491788799113,45.5011263737077
1004022,5,9.65106717041045,30.3221407728679,95.8322547505554
1004022,6,13.7942450291186,38.3095894285049,119.083415048959
1004022,7,16.9248186786729,30.1251026385428,142.773239677743
1004022,8,16.2111393800408,35.8138123325064,118.71471921188
1004022,9,11.4719571644485,33.47378297633,62.5589097441243
1004022,10,5.14038283020559,29.4022287412211,10.0679936883328
1004022,11,-2.14397753550902,37.3997947073533,0.0015442099067991
1004022,12,-6.07076515056268,49.0372727107574,0
1004023,1,-10.1983777998553,50.3600001041928,0
1004023,2,-4.06823455970964,29.4106451811329,0.00936895753558656
1004023,3,-0.360533337460624,22.079032330263,7.49240039144122
1004023,4,5.57174138337716,19.1829032398039,53.3450592891522
1004023,5,11.060222234461,31.1435483888753,108.092995763138
1004023,6,15.1423620947476,48.8387095078586,129.100975578433
1004023,7,17.922855571111,37.9438708905251,149.639691294552
1004023,8,17.1051944287618,43.1232258029763,123.442821631419
1004023,9,12.2390976915414,38.2638710047449,64.9352844234914
1004023,10,5.77788888957765,36.3809677749392,8.42915755852729
1004023,11,-1.62375286480134,39.592258148376,0.00870675609370953
1004023,12,-6.1300166604254,50.5267742194476,0
1004025,1,-10.1368857972508,44.5898028748731,0.0014447597587859
1004025,2,-4.65245129989744,26.4520430044174,0.00707049413968844
1004025,3,-1.43633549255353,20.3729748911087,5.94882045823207
1004025,4,4.25920881066438,17.4578135978951,45.2798307791693
1004025,5,9.62565309010538,29.0295519674778,96.2626021482756
1004025,6,13.7625114963886,39.2804659500878,119.318083390501
1004025,7,16.8007725313269,31.2503405209484,141.392481658306
1004025,8,16.0609873383428,35.8590681000903,116.728585997518
1004025,9,11.3318751577102,31.763028657845,61.2944844825629
1004025,10,4.97267623595985,27.8498207629929,9.12380649053189
1004025,11,-2.43703831386673,34.6649103788692,0.0078172468817045
1004025,12,-6.56774999812981,44.4844623735862,0
1004026,1,-11.1156492094577,41.8631336360071,0
1004026,2,-5.51860228908335,24.8164516276581,0.0115013272135517
1004026,3,-2.60787936271183,19.6006451289294,4.71779203219881
1004026,4,2.97747126763873,16.4877880040196,38.1590749717614
1004026,5,8.3817587319253,28.0318433186426,88.3211276014132
1004026,6,12.5252052500134,39.3576036935097,112.121152859426
1004026,7,15.5890420544715,31.2803225357961,133.069424808958
1004026,8,14.8723761993741,35.6521198066973,108.601371671322
1004026,9,10.305005752179,30.2451613193489,55.9453003371049
1004026,10,4.10052459987383,25.6501382490972,8.14788023686097
1004026,11,-3.46896306420195,31.8066359114949,0.00417295708282051
1004026,12,-7.60266507686604,40.2607373118847,0
1004027,1,-10.49164583736,46.6595967277404,0
1004027,2,-4.91824691819924,28.0141128684364,0.00471230365893812
1004027,3,-1.75040277494325,21.5061289873575,5.25085352253412
1004027,4,3.94123420045636,18.3637096937145,43.3175608568284
1004027,5,9.35053888642126,30.5056452161122,94.801393187961
1004027,6,13.489676723124,42.1760483828764,117.921884330866
1004027,7,16.5063764091333,33.233790362434,139.585299786697
1004027,8,15.7646611081229,38.0843548864847,114.687631204916
1004027,9,11.0428347694634,33.8387902293715,59.148398553866
1004027,10,4.70342361289594,30.4595161174694,7.98944969611645
1004027,11,-2.73096982800755,36.8568549083486,0.000277565689332516
1004027,12,-6.88610138528049,46.9782257411148,0
1004030,1,-10.7987008007935,42.6849308924466,0
1004030,2,-5.5039118173997,25.7928571679076,0.0121640936745591
1004030,3,-2.7854555509204,20.6734101362355,4.07062027495976
1004030,4,2.67676354601661,17.3962672865748,35.6489374124758
1004030,5,8.04416745816905,28.2480184155332,85.5013857926638
1004030,6,12.2086510675098,36.6989861945815,109.753551122657
1004030,7,15.3626023873072,29.6676497773915,131.73459745124
1004030,8,14.6823976058052,34.7123041727713,107.763034137667
1004030,9,10.1449088609669,30.181382486983,55.2246914332809
1004030,10,3.98022063945494,25.3453916992803,8.29334078932754
1004030,11,-3.53575615712575,32.8462212122118,0
1004030,12,-7.50012936617647,41.8001842888475,0
1005001,1,-10.2770277975665,32.6445162325136,0
1005001,2,-4.25637035642141,15.9945161339617,0.0469923459518077
1005001,3,-0.498288890520732,11.7422580478653,8.20859418419053
1005001,4,5.25649999030705,10.3538709464333,51.4364307816071
1005001,5,10.5499555744065,16.7883870392557,103.601593549376
1005001,6,14.614626442701,28.0761290813886,125.406475036281
1005001,7,17.6682555505964,20.6290322095156,147.641119404622
1005001,8,16.8984055338966,25.0596774484842,122.797128807217
1005001,9,12.3471838940149,20.0629032314304,70.0178000681057
1005001,10,5.96461667067475,17.2661290530476,14.2682109091533
1005001,11,-1.90223563025738,21.4361289763643,0.0429654615737011
1005001,12,-6.47540555497011,27.0361290259227,0
1005002,1,-7.94694446500805,37.6106451774136,0.0271778498875593
1005002,2,-2.62227467982857,20.9098386727273,0.0362970653550738
1005002,3,1.24163333786858,15.1406451194517,10.8957191141073
1005002,4,7.06696839229814,13.891290307045,61.7466867589233
1005002,5,12.273166653845,22.611774202316,111.647563366339
1005002,6,16.4279023132105,28.9688709986306,133.588978356152
1005002,7,19.4459833304087,24.0645160799125,157.194586376775
1005002,8,18.6276944552528,27.7422580991181,132.773907266098
1005002,9,13.6816408083357,25.1904838218564,75.5166209014684
1005002,10,7.11449999769529,20.5474193563024,15.7926420231104
1005002,11,-0.0971925271996136,27.9851613061563,0.0341997143516818
1005002,12,-4.22492499907812,38.8043548499324,0
1005003,1,-8.2230666609274,35.9425806234921,0.025480130541652
1005003,2,-2.81019134727525,19.5216129584418,0.0314807702305003
1005003,3,1.02212777190738,14.0135484131113,10.6394526802197
1005003,4,6.81945977594661,13.0461290433042,60.4353289457634
1005003,5,12.0223777715365,21.5290322179996,110.286476464982
1005003,6,16.1752585997527,27.8041935863514,132.372689548314
1005003,7,19.2116444672479,23.214193543239,155.878647814197
1005003,8,18.4007888878716,26.8929032452645,131.498067254224
1005003,9,13.5007528798334,23.7867742054645,74.9956836724328
1005003,10,6.95415001352628,18.9141935292752,15.7811254398596
1005003,11,-0.346344826721597,26.2922580428422,0.0350192829549513
1005003,12,-4.49798334558805,36.4674193586313,0
1005004,1,-7.76727223225766,42.411774176924,0.0173534604820262
1005004,2,-2.52114506018015,24.3045161160971,0.019012171409096
1005004,3,1.37551667342583,17.4261290455057,10.2538804048685
1005004,4,7.29862930521198,15.8709677213863,62.1285575265812
1005004,5,12.5466222333908,25.8358064359955,112.959571494736
1005004,6,16.6916293226439,32.6604839329037,134.483289275567
1005004,7,19.674383304384,26.5600000348303,157.78519653735
1005004,8,18.8498361121284,30.6006451000369,133.153741761015
1005004,9,13.8381839116414,28.2558064143504,74.4508073763393
1005004,10,7.22465555677811,25.097741933149,14.0938334979552
1005004,11,0.132660916636045,32.5653225856443,0.029585250080541
1005004,12,-4.02825833868649,44.1241935867696,0
1005006,1,-9.08550926541841,36.4410752642059,0.0155111042442204
1005006,2,-3.34111728538211,19.6088171754313,0.0101644214811338
1005006,3,0.5670907386144,13.6501075264107,9.66850196443469
1005006,4,6.51461111229498,13.3670967727579,59.0339190647737
1005006,5,11.7758907381694,24.2464516396805,110.059763901761
1005006,6,15.8771092020232,32.7035483816458,131.790919039209
1005006,7,18.8414314905802,26.8197849470601,154.26840118436
1005006,8,18.0405037113472,29.6797849878428,129.372364239506
1005006,9,13.1523544129284,24.9153763376256,72.6082430550818
1005006,10,6.55710370622299,20.757741925597,13.241519841554
1005006,11,-0.860680075018342,26.5906451475476,0.0343170729797859
1005006,12,-5.20857037812471,35.8288172497064,0
1005007,1,-9.92437223566903,34.2258064120768,0
1005007,2,-4.30625309392258,18.395483848068,0.0105006061502538
1005007,3,-0.935666671395302,13.4212902641945,7.11375977887799
1005007,4,4.73086782090965,12.4809677329275,48.5373802362996
1005007,5,10.0013777600394,21.6429032957362,98.9477139008049
1005007,6,14.1350402229134,29.6758064310397,121.81032591528
1005007,7,17.2180166663064,24.0383871286627,144.350160283463
1005007,8,16.4696500078837,27.9283870958513,120.208638879333
1005007,9,11.8392988436524,23.0925806364225,66.6868376301456
1005007,10,5.48599999262227,17.9464517170864,12.5238128840448
1005007,11,-2.1045977040954,24.4854838839702,0.018134391059891
1005007,12,-6.32992221501138,32.6525806218626,0
1005008,1,-8.53929444273313,33.0032258017529,0.0279201973880815
1005008,2,-2.79389814215678,16.9593548096356,0.0448910891554513
1005008,3,1.29194443855021,11.4848387090549,11.2313920907742
1005008,4,7.24108045813681,11.6367741753497,62.3115539899496
1005008,5,12.471016670333,20.4779032336608,113.065407942999
1005008,6,16.6063333338705,28.2543548311918,134.706067866067
1005008,7,19.5975221861733,23.2475806586444,157.315382424852
1005008,8,18.762288889885,26.4499999625729,132.385754102625
1005008,9,13.8240919898981,21.8001612674505,75.7896982801796
1005008,10,7.17454167220328,17.2074193290525,15.3458034132531
1005008,11,-0.242307469402922,23.2887096783266,0.0560242802222723
1005008,12,-4.62611388569077,32.4088709982893,0
1005010,1,-9.20817777044243,34.9261290409392,0.0119635637729757
1005010,2,-3.59903704270169,18.7595160976653,0.0120005320317294
1005010,3,0.0868250011073218,13.326935469984,8.85203520185187
1005010,4,5.88347988765815,12.8727419239379,55.1939962870567
1005010,5,11.1289055654738,22.4651613231869,105.567956122176
1005010,6,15.2587844733534,29.9943547758364,127.897225078803
1005010,7,18.2987138726976,24.5125806468629,150.746245457778
1005010,8,17.5175722201665,28.0564516314095,126.317731470865
1005010,9,12.7205862259043,23.6427419349671,70.9106361072005
1005010,10,6.22943611254295,18.7396774091307,13.6440341904543
1005010,11,-1.24151723710285,25.1945161322853,0.0273713600540316
1005010,12,-5.47673055597477,34.23241942451,0
1005011,1,-7.75031944236822,30.9801613321348,0.0436280450858748
1005011,2,-2.02460185206599,15.1808064614813,0.107717214305111
1005011,3,2.27223054564661,10.1479032130672,13.199648077572
1005011,4,8.2143505778806,10.3608064268145,66.1905162868914
1005011,5,13.4172694457902,17.276774212718,116.758134956926
1005011,6,17.596778703558,24.4653226163599,138.233654469328
1005011,7,20.6165832969877,20.1353226028263,160.875555823769
1005011,8,19.7362944512897,23.87790328096,135.749428256832
1005011,9,14.7137499879146,19.6138709143044,79.0081564882223
1005011,10,7.99064722246594,15.0322580516278,17.4397221649437
1005011,11,0.622836210398838,21.448709669553,0.0910697583871366
1005011,12,-3.78976944598887,30.5901613305773,0
1005012,1,-9.23746805309422,37.4425807050129,0.00818728338994832
1005012,2,-3.81850000362337,20.8631451635531,0.01136229109125
1005012,3,-0.344951389067703,15.3797580480816,7.97436967134505
1005012,4,5.35528879352342,14.1036290060729,52.1352330781151
1005012,5,10.6057430668672,23.6158064513978,102.218006913874
1005012,6,14.7470028866297,30.7927419295114,124.957651623195
1005012,7,17.8229416714774,25.1575806605359,148.153737126947
1005012,8,17.0641138819853,29.1834676886398,123.973816852782
1005012,9,12.3066896546846,25.462983846364,68.7530810916338
1005012,10,5.88840554985735,20.3845161132575,13.0444174326609
1005012,11,-1.5346839092158,27.5762903193132,0.0178954169963312
1005012,12,-5.64498610718383,37.1659677705818,0
1005013,1,-8.47298334037264,36.3208064506612,0.0198632510265682
1005013,2,-2.99256790410957,19.6833871290869,0.0323260709341779
1005013,3,0.842316669192579,14.1456451685799,10.1417872275673
1005013,4,6.67053448126234,13.3074193349889,59.2951569618623
1005013,5,11.8966749907864,22.3020967596,109.520020660966
1005013,6,16.0440344999576,29.2682258943396,131.58846220031
1005013,7,19.0758027919134,24.1220968217859,154.820967903703
1005013,8,18.2672027614382,27.7708065256837,130.299273169176
1005013,9,13.3693476903027,24.2887096811206,73.7572703757402
1005013,10,6.81251111470991,19.6019354786484,14.8475938754605
1005013,11,-0.524609194336266,26.5669355059884,0.0356460695250031
1005013,12,-4.72320000648499,36.6033870539658,0
1005014,1,-10.0922509226755,32.599301099617,0.00162940098394541
1005014,2,-4.2602664633175,16.5641935429766,0.0234566323903687
1005014,3,-0.705626851452721,12.1583333305954,7.81191456849391
1005014,4,5.00255651241061,11.0634946242696,50.0310371848891
1005014,5,10.283252777082,18.7198924915965,101.077424727285
1005014,6,14.3962806566465,28.2709677276672,123.4638605675
1005014,7,17.471879628411,21.9200537247002,145.7746527983
1005014,8,16.7051268566979,26.0374731022805,121.316775892695
1005014,9,12.1122030553462,21.0587096601344,68.3981820323439
1005014,10,5.73511666348687,16.6991935459877,13.5191601027865
1005014,11,-1.99460440762198,22.1044085818914,0.0325508788607175
1005014,12,-6.39991852136674,28.9995699300461,0
1005015,1,-9.09882639380793,30.3481451592318,0.00789118672189909
1005015,2,-3.17289351475092,14.557983870618,0.0740310849450583
1005015,3,0.833894445266989,10.143145150535,10.7206324165056
1005015,4,6.65409339546472,9.77056450434329,58.5624112873029
1005015,5,11.907159724964,16.1704032403838,109.685735911085
1005015,6,16.0427715537192,24.888870971728,131.352588662183
1005015,7,19.1193889008628,19.4256451725509,154.114529857549
1005015,8,18.2898500219981,23.6857257818262,129.169928680361
1005015,9,13.5064094709939,19.0567741604792,74.6862186093542
1005015,10,6.944806947526,14.7675806363263,15.9879801376518
1005015,11,-0.740140806232718,20.0970967631757,0.0591416459295355
1005015,12,-5.24840416863561,27.140241925184,0
1005016,1,-8.34244791918331,36.484879049495,0.00977480481797452
1005016,2,-2.47283410370166,18.2235483910603,0.124394145833155
1005016,3,1.52918333631009,12.4404435512505,11.334894085975
1005016,4,7.1966767282921,10.365120973791,59.1322077730217
1005016,5,12.417065975666,14.5633870934046,110.509706670571
1005016,6,16.5196012834708,22.5277823049635,131.521515260852
1005016,7,19.7038479162587,16.514798368793,155.161427534665
1005016,8,18.8748895741834,22.1576209585783,129.833124622538
1005016,9,14.1395402342595,19.3597580214977,75.7779429667637
1005016,10,7.58499861261911,17.8009274303613,16.7792325753978
1005016,11,-0.102994253169531,25.023427427859,0.0568323562930771
1005016,12,-4.5861659679893,32.1421370739493,0
1005018,1,-8.82477936059709,33.2382488328071,0.0171187286387122
1005018,2,-3.18392152241719,17.0906912480837,0.046753325765069
1005018,3,0.587090483922807,12.1959447062785,10.0372575250956
1005018,4,6.32765435060648,11.4515668084836,56.8669381533446
1005018,5,11.5449444469573,18.6395852469629,107.188540430269
1005018,6,15.6891198711834,25.887557623659,129.324373971126
1005018,7,18.7751873040578,20.9908755761893,152.383150370195
1005018,8,17.9733317304036,25.0920737132018,127.919708651056
1005018,9,13.2057569813063,21.0443778931923,73.3110665418105
1005018,10,6.70461507331757,16.4438248551043,15.5561287294013
1005018,11,-0.814136284408702,23.3370506601228,0.0475639763960677
1005018,12,-5.10678651021587,31.8211981616313,0
1006002,1,-8.46236666215791,39.6064514774949,0.00902197874791865
1006002,2,-3.36044444412361,22.894516103931,0.0401327003612397
1006002,3,0.0952277782890532,17.7435483692154,8.90295406885531
1006002,4,5.7237701146082,15.4858064488057,55.0015014891385
1006002,5,10.9282333427005,24.3038708964183,104.414444978816
1006002,6,15.0744195357136,30.6896774533295,127.211724577132
1006002,7,18.1717111312019,25.0216128405544,151.637090400865
1006002,8,17.4208777978685,29.8967742194091,127.785562754889
1006002,9,12.6289367538759,27.1635483871064,71.6767107075415
1006002,10,6.23235000643465,21.9164516034146,14.9218281199961
1006002,11,-1.04275860635714,29.5861289890543,0.0128141274053241
1006002,12,-5.00028333809641,40.4174192824191,0
1006004,1,-8.34498657078655,75.7495698873755,0
1006004,2,-3.67770472884546,46.2477688494749,0.0625541688523469
1006004,3,-1.20159351721958,34.6372849746978,6.85004065700192
1006004,4,3.63484243236168,24.8080107454932,38.7309604339531
1006004,5,8.55821527847537,27.0739515938305,86.7615200517453
1006004,6,12.517306037938,29.4352419419735,110.203117536858
1006004,7,16.0872120365832,21.2473924433893,137.026832928685
1006004,8,15.5381615686858,26.826424751641,113.548827749571
1006004,9,11.5300531551813,26.5382795686864,65.1686905600981
1006004,10,5.45691527796012,35.2468279310182,15.0626770066821
1006004,11,-1.96171072937862,55.998602156297,0.0233265167903688
1006004,12,-5.77451574056513,70.4203225825663,0
1006006,1,-9.31626297117383,57.123763459985,0
1006006,2,-4.74535390970148,35.0179569740449,0.0349592322374038
1006006,3,-2.32503703744323,28.3735484069874,5.26016999204913
1006006,4,2.74722988721968,21.7072043188958,35.6039137488553
1006006,5,7.88060739907954,29.1058064795109,84.6640997261721
1006006,6,11.9351992395189,32.1884945439555,109.058877198623
1006006,7,15.4724759361479,23.1529032641281,135.57211801072
1006006,8,14.9249759250217,29.2362365412215,112.446153051583
1006006,9,10.67222220852,25.1324731404743,62.0226388012602
1006006,10,4.57061110911546,25.7120430300072,13.1453904268941
1006006,11,-2.91986015386508,40.7669892780763,0.00798346512212946
1006006,12,-6.72142037864085,52.7332257856765,0
1006007,1,-7.83852777805593,62.0051612774691,0
1006007,2,-2.92573764633249,35.7733871722293,0.0824466211443365
1006007,3,0.019674999680784,25.2096774344963,8.94207771675678
1006007,4,5.03518678196545,19.7661290157947,47.7454166695698
1006007,5,9.98057499395476,23.6053225858317,96.7249853279584
1006007,6,13.9474856130008,26.8582258004575,119.118634419129
1006007,7,17.4281666692098,20.1388709293979,146.123048612081
1006007,8,16.840358353191,24.8201612933208,122.486599680525
1006007,9,12.6473477049121,22.2135483105216,72.1529065758779
1006007,10,6.39020833118094,27.5198387568516,17.5011442451625
1006007,11,-1.08653160986202,44.2109676115816,0.0386599925462959
1006007,12,-5.08438610153066,57.2366129055379,0
1006009,1,-9.30536110993889,36.8754838717481,0.00474888403863815
1006009,2,-3.95519032614467,20.1091397759775,0.0221859498394043
1006009,3,-0.744287959524879,15.2078494685852,7.58782823589693
1006009,4,4.77031130433311,13.3525806458427,48.5356555864923
1006009,5,9.97424166772101,20.7636559136733,98.2275146547776
1006009,6,14.1107825686648,27.1152150090584,121.249336737111
1006009,7,17.2783602040785,22.0291935497474,144.811992870986
1006009,8,16.5522453852053,26.7215053718737,121.142381542573
1006009,9,11.9782021195496,22.8189247209699,68.0687114139066
